venta_id;product_id;cantidad;precio_unitario;subtotal
2865;11;1;4.99;4.99
2865;76;1;8.49;8.49
2866;526;3;169.99;509.97
2866;248;1;24.99;24.99
2866;873;2;29.99;59.98
2866;317;1;149.99;149.99
2867;23;3;14.99;44.97
2867;857;3;3.49;10.47
2868;185;3;8.99;26.97
2868;325;2;19.99;39.98
2868;518;1;5.49;5.49
2869;553;3;3.49;10.47
2869;495;1;19.99;19.99
2870;187;1;34.99;34.99
2870;501;1;29.99;29.99
2870;635;1;39.99;39.99
2870;696;3;3.79;11.37
2871;58;3;12.99;38.97
2871;89;1;3.99;3.99
2871;157;3;3.29;9.87
2872;132;2;89.99;179.98
2873;251;3;49.99;149.97
2873;173;1;79.99;79.99
2874;258;1;16.99;16.99
2875;742;2;79.99;159.98
2876;457;2;249.99;499.98
2876;373;2;54.99;109.98
2877;294;2;99.99;199.98
2877;266;3;4.99;14.97
2878;697;1;6.99;6.99
2878;747;2;49.99;99.98
2879;251;1;49.99;49.99
2879;185;1;8.99;8.99
2879;343;3;5.49;16.47
2879;414;3;3.99;11.97
2880;699;3;24.99;74.97
2880;328;3;24.99;74.97
2881;465;1;29.99;29.99
2881;441;1;3.49;3.49
2882;885;3;0.75;2.25
2882;865;2;1.99;3.98
2883;843;2;5.49;10.98
2883;997;3;3.79;11.37
2883;631;1;12.99;12.99
2884;451;3;49.99;149.97
2884;862;3;8.99;26.97
2884;893;1;4.49;4.49
2884;437;1;9.99;9.99
2885;237;3;39.99;119.97
2885;137;2;25.99;51.98
2885;24;1;3.89;3.89
2886;201;1;7.99;7.99
2886;246;3;24.99;74.97
2887;645;2;1.79;3.58
2888;499;3;3.49;10.47
2889;58;2;12.99;25.98
2890;302;3;59.99;179.97
2890;48;1;19.99;19.99
2891;389;3;29.99;89.97
2892;246;2;24.99;49.98
2893;499;1;3.49;3.49
2894;638;3;34.99;104.97
2894;922;1;19.99;19.99
2894;309;2;49.99;99.98
2895;724;3;24.99;74.97
2896;535;3;1.39;4.17
2896;897;2;29.99;59.98
2897;261;1;29.99;29.99
2897;562;2;1.99;3.98
2898;925;2;79.99;159.98
2899;29;1;2.29;2.29
2899;482;1;99.99;99.99
2899;777;2;9.99;19.98
2899;671;2;24.99;49.98
2900;152;2;24.99;49.98
2900;123;2;24.99;49.98
2901;121;3;5.49;16.47
2901;869;2;3.29;6.58
2901;613;3;199.99;599.97
2901;935;3;4.49;13.47
2902;196;3;9.49;28.47
2902;344;2;4.49;8.98
2902;316;3;54.99;164.97
2902;455;1;59.99;59.99
2903;943;2;8.49;16.98
2903;287;1;5.99;5.99
2904;796;3;3.69;11.07
2904;691;3;89.99;269.97
2904;575;2;19.99;39.98
2904;164;2;69.99;139.98
2904;387;3;3.69;11.07
2905;975;2;5.99;11.98
2906;2;3;2.59;7.77
2906;44;1;8.49;8.49
2906;968;1;2.49;2.49
2907;941;1;3.49;3.49
2907;849;3;49.99;149.97
2907;603;1;32.99;32.99
2907;238;3;29.99;89.97
2908;826;3;14.99;44.97
2908;285;1;3.99;3.99
2909;373;3;54.99;164.97
2910;264;3;19.99;59.97
2911;263;2;299.99;599.98
2911;671;3;24.99;74.97
2912;779;1;4.99;4.99
2912;481;3;39.99;119.97
2912;945;1;3.79;3.79
2912;498;3;24.99;74.97
2913;435;1;49.99;49.99
2913;653;2;4.49;8.98
2914;460;3;3.69;11.07
2915;613;1;199.99;199.99
2916;763;2;2.49;4.98
2916;553;2;3.49;6.98
2916;586;3;59.99;179.97
2916;906;2;99.99;199.98
2917;486;2;249.99;499.98
2918;857;3;3.49;10.47
2919;622;1;79.99;79.99
2919;350;1;6.49;6.49
2919;545;2;14.99;29.98
2919;444;3;24.99;74.97
2920;425;2;29.99;59.98
2921;100;3;6.99;20.97
2921;823;2;12.99;25.98
2922;922;3;19.99;59.97
2922;920;1;2.49;2.49
2922;870;1;3.49;3.49
2922;281;1;2.99;2.99
2923;713;1;9.99;9.99
2924;42;3;1.49;4.47
2924;527;2;39.99;79.98
2925;244;3;39.99;119.97
2925;745;1;199.00;199.00
2925;98;1;14.99;14.99
2925;529;3;2.49;7.47
2926;407;3;89.99;269.97
2926;861;2;19.99;39.98
2927;823;2;12.99;25.98
2928;957;3;4.99;14.97
2928;62;3;15.99;47.97
2929;603;3;32.99;98.97
2930;385;1;4.99;4.99
2931;175;3;2.29;6.87
2932;149;3;34.99;104.97
2933;990;2;22.99;45.98
2933;290;1;7.49;7.49
2934;957;2;4.99;9.98
2934;334;1;17.99;17.99
2935;474;1;22.99;22.99
2936;348;2;89.99;179.98
2937;402;1;19.99;19.99
2937;823;3;12.99;38.97
2937;389;2;29.99;59.98
2937;38;1;99.99;99.99
2938;811;3;2.99;8.97
2938;403;2;2.99;5.98
2938;724;1;24.99;24.99
2939;558;3;79.99;239.97
2939;43;2;6.49;12.98
2940;196;2;9.49;18.98
2941;851;2;2.79;5.58
2942;921;3;29.99;89.97
2943;682;1;29.99;29.99
2944;293;1;14.99;14.99
2944;36;3;1.99;5.97
2945;591;1;59.99;59.99
2945;844;2;29.99;59.98
2946;420;2;29.99;59.98
2947;228;1;49.99;49.99
2947;954;2;5.99;11.98
2948;293;3;14.99;44.97
2948;62;1;15.99;15.99
2948;773;2;79.99;159.98
2949;115;3;19.99;59.97
2949;683;3;22.99;68.97
2950;711;1;34.99;34.99
2951;473;2;3.99;7.98
2951;895;2;19.99;39.98
2951;416;2;89.99;179.98
2952;755;2;9.99;19.98
2952;334;3;17.99;53.97
2952;881;3;6.49;19.47
2953;174;3;12.99;38.97
2954;171;3;24.99;74.97
2954;464;1;14.99;14.99
2954;700;3;5.99;17.97
2955;432;3;5.99;17.97
2956;458;1;1.29;1.29
2957;512;2;5.79;11.58
2957;971;1;4.29;4.29
2957;693;2;6.49;12.98
2958;384;1;29.99;29.99
2959;1000;2;99.99;199.98
2959;894;1;59.99;59.99
2960;682;1;29.99;29.99
2960;7;1;1.69;1.69
2961;457;2;249.99;499.98
2962;25;2;39.99;79.98
2962;413;3;22.99;68.97
2963;968;2;2.49;4.98
2963;765;2;29.99;59.98
2964;763;1;2.49;2.49
2964;38;2;99.99;199.98
2964;749;1;44.99;44.99
2965;659;3;29.99;89.97
2965;570;3;3.89;11.67
2965;923;3;1.99;5.97
2965;56;2;5.99;11.98
2966;800;1;5.99;5.99
2967;581;1;6.99;6.99
2968;637;3;5.29;15.87
2968;452;3;3.99;11.97
2969;101;2;44.99;89.98
2970;145;3;19.99;59.97
2970;398;2;22.99;45.98
2971;142;3;89.99;269.97
2972;475;2;12.99;25.98
2973;34;1;18.99;18.99
2973;510;3;3.49;10.47
2973;731;1;34.99;34.99
2973;702;2;19.99;39.98
2974;598;1;2.99;2.99
2974;960;2;24.99;49.98
2975;421;3;89.99;269.97
2975;167;3;19.99;59.97
2976;263;3;299.99;899.97
2976;523;3;3.99;11.97
2976;534;2;24.99;49.98
2977;354;3;4.99;14.97
2978;307;1;3.50;3.50
2979;71;2;15.99;31.98
2980;47;2;3.99;7.98
2980;651;1;3.49;3.49
2981;322;3;3.29;9.87
2981;10;3;59.99;179.97
2982;133;1;15.99;15.99
2982;47;3;3.99;11.97
2983;78;3;9.99;29.97
2983;970;1;1.29;1.29
2983;821;2;59.99;119.98
2984;864;2;19.99;39.98
2984;942;1;7.49;7.49
2985;971;2;4.29;8.58
2986;746;2;89.99;179.98
2986;602;1;5.29;5.29
2987;787;3;99.99;299.97
2987;562;3;1.99;5.97
2987;559;2;3.99;7.98
2988;563;3;59.99;179.97
2988;150;2;39.99;79.98
2989;145;1;19.99;19.99
2989;532;3;2.99;8.97
2990;407;2;89.99;179.98
2990;279;2;22.99;45.98
2990;476;2;22.99;45.98
2991;246;3;24.99;74.97
2992;249;2;4.49;8.98
2992;312;2;5.49;10.98
2992;643;3;6.99;20.97
2993;742;3;79.99;239.97
2993;717;2;3.49;6.98
2994;199;1;39.99;39.99
2994;914;2;49.99;99.98
2994;266;1;4.99;4.99
2995;734;3;29.99;89.97
2995;563;2;59.99;119.98
2995;498;1;24.99;24.99
2995;558;2;79.99;159.98
2996;315;2;9.99;19.98
2996;340;1;39.99;39.99
2996;258;1;16.99;16.99
2996;164;3;69.99;209.97
2997;950;3;4.19;12.57
2997;360;2;3.99;7.98
2997;427;1;89.99;89.99
2998;29;3;2.29;6.87
2998;311;3;2.89;8.67
2998;45;1;19.99;19.99
2999;970;2;1.29;2.58
3000;447;1;4.49;4.49
